AmbulanceSiren:15.258;7.893444148633201;0.007142578125;2.417893815766577E-5;0.005850149270864694;897.5755382000413;
40_smith_wesson_8x_gunshot:28.25;24.48435907702805;2.9296875E-4;6.044622250373655E-6;0.010919669043762709;3443.5764433430963;
Bomb:2.523;2.5018917669497625;0.001294921875;3.618476719794497E-4;0.008785939560717621;245.7339959289001;
BombSiren:40.247;20.773074447567677;0.072353515625;2.5801805346180764E-5;0.09469782200500025;2464.755779587885;
GlassBreaking:95.372;6.867257092268652;1.1572265625E-4;0.0;0.0016717040239812057;152.314020411843;
Grenade:1.141;0.373937591813529;8.14453125E-4;1.9846408516271273E-5;5.216015944166292E-4;39.12620191251452;
AmbulanceSiren:15.258;7.893444148633201;0.007142578125;2.417893815766577E-5;0.005850149270864694;897.5755382000413;
40_smith_wesson_8x_gunshot:28.25;24.48435907702805;2.9296875E-4;6.044622250373655E-6;0.010919669043762709;3443.5764433430963;
Bomb:2.523;2.5018917669497625;0.001294921875;3.618476719794497E-4;0.008785939560717621;245.7339959289001;
BombSiren:40.247;20.773074447567677;0.072353515625;2.5801805346180764E-5;0.09469782200500025;2464.755779587885;
GlassBreaking:95.372;6.867257092268652;1.1572265625E-4;0.0;0.0016717040239812057;152.314020411843;
Grenade:1.141;0.373937591813529;8.14453125E-4;1.9846408516271273E-5;5.216015944166292E-4;39.12620191251452;
AmbulanceSiren:15.258;7.893444148633201;0.007142578125;2.417893815766577E-5;0.005850149270864694;897.5755382000413;
40_smith_wesson_8x_gunshot:28.25;24.48435907702805;2.9296875E-4;6.044622250373655E-6;0.010919669043762709;3443.5764433430963;
Bomb:2.523;2.5018917669497625;0.001294921875;3.618476719794497E-4;0.008785939560717621;245.7339959289001;
BombSiren:40.247;20.773074447567677;0.072353515625;2.5801805346180764E-5;0.09469782200500025;2464.755779587885;
GlassBreaking:95.372;6.867257092268652;1.1572265625E-4;0.0;0.0016717040239812057;152.314020411843;
Grenade:1.141;0.373937591813529;8.14453125E-4;1.9846408516271273E-5;5.216015944166292E-4;39.12620191251452;
